,Pos,Player,Tm,Age,Yrs,G,GS,Cmp,PsAtt,PsYds,PsTD,PsInt,Att,RshYds,RshTD,Rec,RecYds,RecTD,Solo,Sk,Int,All-pro teams,Year
1760,RB,Dalvin Cook,MIN,26,4.0,13,13,0,0,0,0,0,249,1159,6,34,224,0,0.0,0.0,0,FW: 1st Tm All-Conf.,2021
1761,WR,Davante Adams,GNB,29,7.0,16,16,0,0,0,0,0,0,0,0,123,1553,11,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1762,WR,Cooper Kupp,LAR,28,4.0,17,17,0,1,0,0,0,4,18,0,145,1947,16,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1763,WR,Deebo Samuel,SFO,25,2.0,16,15,1,2,24,1,0,59,365,8,77,1405,6,1.0,0.0,0,"AP: 1st Tm, PFF: 1st Tm",2021
1764,WR,Ja'Marr Chase,CIN,21,,17,17,0,0,0,0,0,7,21,0,81,1455,13,2.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 2nd Tm",2021
1765,WR,Tyreek Hill,KAN,27,5.0,17,16,0,0,0,0,0,9,96,0,111,1239,9,2.0,0.0,0,FW: 1st Tm All-Conf.,2021
1766,WR,Justin Jefferson,MIN,22,1.0,17,17,2,4,35,0,0,6,14,0,108,1616,10,0.0,0.0,0,"AP: 2nd Tm, PFF: 2nd Tm",2021
1767,TE,Mark Andrews,BAL,26,3.0,17,9,0,0,0,0,0,1,0,0,107,1361,9,5.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm",2021
1768,TE,Travis Kelce,KAN,32,8.0,16,16,0,0,0,0,0,2,3,1,92,1125,9,0.0,0.0,0,"AP: 2nd Tm, SN: 1st Tm",2021
1769,TE,George Kittle,SFO,28,4.0,14,14,0,0,0,0,0,3,20,0,71,910,6,1.0,0.0,0,"FW: 1st Tm All-Conf., PFF: 2nd Tm",2021
1770,T,Jordan Mailata,PHI,24,1.0,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,2021
1771,T,Tristan Wirfs,TAM,22,1.0,17,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1772,T,Trent Williams,SFO,33,11.0,15,15,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1773,T,Rashawn Slater,LAC,22,,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm",2021
1774,T,Kolton Miller,LVR,26,3.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,2021
1775,G,Joel Bitonio,CLE,30,7.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1776,G,Zack Martin,DAL,31,7.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1777,G,Ali Marpet,TAM,28,6.0,16,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,"FW: 1st Tm All-Conf., PFF: 2nd Tm",2021
1778,G,Quenton Nelson,IND,25,3.0,13,13,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm",2021
1779,C,Jason Kelce,PHI,34,10.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, SN: 1st Tm",2021
1780,C,Creed Humphrey,KAN,22,,17,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,"FW: 1st Tm All-Conf., PFF: 1st Tm",2021
1781,C,Corey Linsley,LAC,30,7.0,16,16,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,"AP: 2nd Tm, PFF: 2nd Tm",2021
1782,G,Shaq Mason,NWE,28,6.0,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,2021
1783,G,Wyatt Teller,CLE,27,3.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm,2021
1784,T,Lane Johnson,PHI,31,8.0,13,13,0,0,0,0,0,0,0,0,1,5,1,0.0,0.0,0,"AP: 2nd Tm, PFF: 2nd Tm",2021
1785,DT,Jeffery Simmons,TEN,24,2.0,17,17,0,0,0,0,0,0,0,0,0,0,0,42.0,8.5,0,AP: 2nd Tm,2021
1786,DT,Christian Wilkins,MIA,26,2.0,17,17,0,0,0,0,0,0,0,0,1,1,1,49.0,4.5,0,PFF: 2nd Tm,2021
1787,EDGE,Myles Garrett,CLE,26,4.0,17,17,0,0,0,0,0,0,0,0,0,0,0,33.0,16.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1788,EDGE,Nick Bosa,SFO,24,2.0,17,17,0,0,0,0,0,0,0,0,0,0,0,40.0,15.5,0,"FW: 1st Tm All-Conf., FW: 1st Tm, PFF: 2nd Tm, SN: 1st Tm",2021
1789,EDGE,Maxx Crosby,LVR,24,2.0,17,17,0,0,0,0,0,0,0,0,0,0,0,36.0,8.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 1st Tm",2021
1790,EDGE,Cameron Jordan,NOR,32,10.0,16,16,0,0,0,0,0,0,0,0,0,0,0,38.0,12.5,0,FW: 1st Tm All-Conf.,2021
1791,DT,Aaron Donald,LAR,30,7.0,17,17,0,0,0,0,0,0,0,0,0,0,0,38.0,12.5,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1792,DT,Cameron Heyward,PIT,32,10.0,17,17,0,0,0,0,0,0,0,0,0,0,0,53.0,10.0,1,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm",2021
1793,DT,Chris Jones,KAN,27,5.0,14,14,0,0,0,0,0,0,0,0,0,0,0,18.0,9.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 2nd Tm, SN: 1st Tm",2021
1794,DT,Jonathan Allen,WAS,26,4.0,17,17,0,0,0,0,0,0,0,0,0,0,0,31.0,9.0,0,FW: 1st Tm All-Conf.,2021
1795,EDGE,Micah Parsons,DAL,22,,16,16,0,0,0,0,0,0,0,0,0,0,0,64.0,13.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1796,EDGE,T.J. Watt,PIT,27,4.0,15,15,0,0,0,0,0,0,0,0,0,0,0,48.0,22.5,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 2nd Tm, SN: 1st Tm",2021
1797,EDGE,Robert Quinn,CHI,31,10.0,16,16,0,0,0,0,0,0,0,0,0,0,0,38.0,18.5,0,"FW: 1st Tm All-Conf., AP: 2nd Tm",2021
1798,EDGE,Matt Judon,NWE,29,5.0,17,16,0,0,0,0,0,0,0,0,0,0,0,38.0,12.5,0,FW: 1st Tm All-Conf.,2021
1799,LB,De'Vondre Campbell,GNB,28,5.0,16,16,0,0,0,0,0,0,0,0,0,0,0,102.0,2.0,2,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm",2021
1800,LB,Shaquille Leonard,IND,26,3.0,16,16,0,0,0,0,0,0,0,0,0,0,0,75.0,0.0,4,"FW: 1st Tm All-Conf., AP: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1801,LB,Demario Davis,NOR,32,9.0,16,16,0,0,0,0,0,0,0,0,0,0,0,70.0,3.0,0,"AP: 2nd Tm, PFF: 2nd Tm",2021
1802,LB,Roquan Smith,CHI,24,3.0,17,17,0,0,0,0,0,0,0,0,0,0,0,95.0,3.0,1,AP: 2nd Tm,2021
1803,LB,Bobby Wagner,SEA,31,9.0,16,16,0,0,0,0,0,0,0,0,0,0,0,93.0,1.0,1,AP: 2nd Tm,2021
1804,LB,Lavonte David,TAM,31,9.0,12,12,0,0,0,0,0,0,0,0,0,0,0,63.0,2.0,0,PFF: 2nd Tm,2021
1805,CB,Jalen Ramsey,LAR,27,5.0,16,16,0,0,0,0,0,0,0,0,0,0,0,62.0,0.0,4,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1806,CB,Trevon Diggs,DAL,23,1.0,16,16,0,0,0,0,0,0,0,0,0,0,0,43.0,0.0,11,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, SN: 1st Tm",2021
1807,CB,AJ Terrell,ATL,23,1.0,16,16,0,0,0,0,0,0,0,0,0,0,0,52.0,1.0,3,"PFF: 1st Tm, AP: 2nd Tm",2021
1808,CB,J.C. Jackson,NWE,26,3.0,17,17,0,0,0,0,0,0,0,0,0,0,0,44.0,0.0,8,"FW: 1st Tm All-Conf., AP: 2nd Tm",2021
1809,CB,Xavien Howard,MIA,28,5.0,16,16,0,0,0,0,0,0,0,0,0,0,0,39.0,1.0,5,FW: 1st Tm All-Conf.,2021
1810,CB,Chidobe Awuzie,CIN,26,4.0,14,14,0,0,0,0,0,0,0,0,0,0,0,53.0,0.0,2,PFF: 2nd Tm,2021
1811,CB,Darius Slay,PHI,30,8.0,16,16,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0,3,PFF: 2nd Tm,2021
1812,S,Kevin Byard,TEN,28,5.0,17,17,0,0,0,0,0,0,0,0,0,0,0,57.0,1.0,5,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1813,S,Jordan Poyer,BUF,30,8.0,16,16,0,0,0,0,0,0,0,0,0,0,0,66.0,3.0,5,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm",2021
1814,S,Derwin James,LAC,25,3.0,15,15,0,0,0,0,0,0,0,0,0,0,0,75.0,2.0,2,SN: 1st Tm,2021
1815,S,Antoine Winfield Jr.,TAM,23,1.0,13,13,0,0,0,0,0,0,0,0,0,0,0,62.0,2.0,2,PFF: 1st Tm,2021
1816,S,Budda Baker,ARI,25,4.0,17,17,0,0,0,0,0,0,0,0,0,0,0,63.0,2.0,3,"FW: 1st Tm All-Conf., AP: 2nd Tm",2021
1817,S,Quandre Diggs,SEA,28,6.0,17,17,0,0,0,0,0,0,0,0,0,0,0,66.0,0.0,5,FW: 1st Tm All-Conf.,2021
1818,S,Micah Hyde,BUF,31,8.0,17,17,0,0,0,0,0,0,0,0,0,0,0,53.0,1.0,5,"AP: 2nd Tm, PFF: 2nd Tm",2021
1819,S,Marcus Williams,NOR,25,4.0,16,16,0,0,0,0,0,0,0,0,0,0,0,52.0,0.0,2,PFF: 2nd Tm,2021
1820,S,Justin Simmons,DEN,28,5.0,17,17,0,0,0,0,0,0,0,0,0,0,0,60.0,1.5,5,AP: 2nd Tm,2021
1821,LS,Luke Rhodes,IND,29,5.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 1st Tm,2021
1822,LS,Josh Harris,ATL,32,9.0,17,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,AP: 2nd Tm,2021
1823,K,Jake Elliott,PHI,26,4.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,2021
1824,K,Daniel Carlson,LVR,26,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm,2021
1825,P,AJ Cole III,LVR,26,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm",2021
1826,P,Bryan Anger,DAL,33,9.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 2nd Tm, SN: 1st Tm",2021
1827,RET,Devin Duvernay,BAL,24,1.0,16,7,0,0,0,0,0,7,50,0,33,272,2,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm",2021
1828,RET,Jakeem Grant,2TM,29,5.0,15,0,0,0,0,0,0,5,33,0,11,132,2,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, SN: 1st Tm",2021
1829,RET,Braxton Berrios,NYJ,26,2.0,16,1,0,0,0,0,0,7,40,2,46,431,2,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 2nd Tm",2021
1830,RET,Kene Nwangwu,MIN,23,,11,0,0,0,0,0,0,13,61,0,4,9,0,0.0,0.0,0,"FW: 1st Tm All-Conf., PFF: 1st Tm, SN: 1st Tm",2021
1831,RET,Andre Roberts,2TM,33,11.0,16,0,0,0,0,0,0,3,19,0,1,35,0,0.0,0.0,0,AP: 2nd Tm,2021
1832,ST,J.T. Gray,NOR,25,3.0,16,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm",2021
1833,ST,Matthew Adams,IND,26,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0,PFF: 1st Tm,2021
1834,ST,Matthew Slater,NWE,36,13.0,17,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm",2021
1835,ST,Ashton Dulin,IND,24,2.0,17,1,0,0,0,0,0,3,32,0,13,173,2,12.0,0.0,0,"AP: 2nd Tm, PFF: 2nd Tm",2021
1836,K,Justin Tucker,BAL,32,9.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2021
1837,K,Matt Gay,LAR,27,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf.,2021
1838,RB,Cordarrelle Patterson,ATL,30,8.0,16,13,0,1,0,0,0,153,618,6,52,548,5,0.0,0.0,0,PFF: 2nd Tm,2021
1839,S,Jevon Holland,MIA,21,,16,13,0,0,0,0,0,0,0,0,0,0,0,48.0,2.5,2,PFF: 2nd Tm,2021
1840,QB,Patrick Mahomes,KAN,27,5.0,17,17,435,648,5250,41,12,61,358,4,1,6,0,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1841,QB,Jalen Hurts,PHI,24,2.0,15,15,306,460,3701,22,6,165,760,13,0,0,0,2.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm",2022
1842,QB,Joe Burrow,CIN,26,2.0,16,16,414,606,4475,35,12,75,257,5,0,0,0,0.0,0.0,0,PFF: 2nd Tm,2022
1843,RB,Josh Jacobs,LVR,24,3.0,17,17,0,0,0,0,0,340,1653,12,53,400,0,2.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm",2022
1844,RB,Nick Chubb,CLE,27,4.0,17,17,0,0,0,0,0,302,1525,12,27,239,1,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, FW: 1st Tm, PFF: 2nd Tm",2022
1845,RB,Saquon Barkley,NYG,25,4.0,16,16,0,0,0,0,0,295,1312,10,57,338,0,0.0,0.0,0,"FW: 1st Tm All-Conf., SN: 1st Tm",2022
1846,RB,Derrick Henry,TEN,28,6.0,16,16,2,2,4,1,0,349,1538,13,33,398,0,0.0,0.0,0,SN: 1st Tm,2022
1847,RB,Christian McCaffrey,2TM,26,5.0,17,16,1,1,34,1,0,244,1139,8,85,741,5,0.0,0.0,0,FW: 1st Tm All-Conf.,2022
1848,FB,Kyle Juszczyk,SFO,31,9.0,16,12,0,0,0,0,0,7,26,1,19,200,1,1.0,0.0,0,NFLPA: 1st Tm,2022
1849,WR,Justin Jefferson,MIN,23,2.0,17,17,2,2,34,0,0,4,24,1,128,1809,8,2.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1850,WR,Davante Adams,LVR,30,8.0,17,17,0,0,0,0,0,3,-1,0,100,1516,14,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1851,WR,Tyreek Hill,MIA,28,6.0,17,17,0,0,0,0,0,7,32,1,119,1710,7,4.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm",2022
1852,WR,A.J. Brown,PHI,25,3.0,17,16,0,0,0,0,0,0,0,0,88,1496,11,2.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 2nd Tm",2022
1853,WR,Stefon Diggs,BUF,29,7.0,16,16,0,0,0,0,0,1,-3,0,108,1429,11,0.0,0.0,0,"AP: 2nd Tm, PFF: 2nd Tm",2022
1854,WR,CeeDee Lamb,DAL,23,2.0,17,17,0,0,0,0,0,10,47,0,107,1359,9,2.0,0.0,0,AP: 2nd Tm,2022
1855,WR,Amon-Ra St. Brown,DET,23,1.0,16,16,0,0,0,0,0,9,95,0,106,1161,6,0.0,0.0,0,PFF: 2nd Tm,2022
1856,TE,Travis Kelce,KAN,33,9.0,17,17,0,0,0,0,0,2,5,0,110,1338,12,2.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1857,TE,George Kittle,SFO,29,5.0,15,15,0,0,0,0,0,0,0,0,60,765,11,2.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 2nd Tm",2022
1858,T,Andrew Thomas,NYG,23,2.0,16,16,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,"PFF: 1st Tm, AP: 2nd Tm",2022
1859,T,Lane Johnson,PHI,32,9.0,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1860,T,Trent Williams,SFO,34,12.0,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 2nd Tm, SN: 1st Tm",2022
1861,T,Laremy Tunsil,HOU,28,6.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,2022
1862,T,Terron Armstead,MIA,31,9.0,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,2022
1863,G,Joel Bitonio,CLE,31,8.0,17,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1864,G,Zack Martin,DAL,32,8.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm",2022
1865,G,Chris Lindstrom,ATL,25,3.0,17,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 1st Tm, SN: 1st Tm",2022
1866,G,Joe Thuney,KAN,30,6.0,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 2nd Tm",2022
1867,C,Jason Kelce,PHI,35,11.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 2nd Tm, SN: 1st Tm",2022
1868,C,Creed Humphrey,KAN,23,1.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 1st Tm",2022
1869,G,Michael Onwenu,NWE,25,2.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,2022
1870,T,Tristan Wirfs,TAM,23,2.0,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"AP: 2nd Tm, PFF: 2nd Tm",2022
1871,DT,Aaron Donald,LAR,31,8.0,11,11,0,0,0,0,0,0,0,0,0,0,0,27.0,5.0,0,"NFLPA: 1st Tm, SN: 1st Tm",2022
1872,DT,Jeffery Simmons,TEN,25,3.0,15,15,0,0,0,0,0,0,0,0,0,0,0,25.0,7.5,0,"SN: 1st Tm, AP: 2nd Tm",2022
1873,DT,Cameron Heyward,PIT,33,11.0,17,17,0,0,0,0,0,0,0,0,0,0,0,39.0,10.5,0,PFF: 2nd Tm,2022
1874,EDGE,Nick Bosa,SFO,25,3.0,16,16,0,0,0,0,0,0,0,0,0,0,0,41.0,18.5,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 2nd Tm, SN: 1st Tm",2022
1875,EDGE,Myles Garrett,CLE,27,5.0,16,15,0,0,0,0,0,0,0,0,0,0,0,37.0,16.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1876,EDGE,Maxx Crosby,LVR,25,3.0,17,17,0,0,0,0,0,0,0,0,0,0,0,58.0,12.5,0,"FW: 1st Tm All-Conf., PFF: 2nd Tm",2022
1877,EDGE,Brian Burns,CAR,24,3.0,16,16,0,0,0,0,0,0,0,0,0,0,0,34.0,12.5,0,FW: 1st Tm All-Conf.,2022
1878,DT,Chris Jones,KAN,28,6.0,17,17,0,0,0,0,0,0,0,0,0,0,0,30.0,15.5,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm",2022
1879,DT,Dexter Lawrence,NYG,25,3.0,16,16,0,0,0,0,0,0,0,0,0,0,0,35.0,7.5,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, NFLPA: 1st Tm, PFF: 1st Tm",2022
1880,DT,Quinnen Williams,NYJ,25,3.0,16,16,0,0,0,0,0,0,0,0,0,0,0,35.0,12.0,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 2nd Tm",2022
1881,DT,Javon Hargrave,PHI,29,6.0,17,17,0,0,0,0,0,0,0,0,0,0,0,37.0,11.0,0,FW: 1st Tm All-Conf.,2022
1882,DT,Daron Payne,WAS,25,4.0,17,17,0,0,0,0,0,0,0,0,0,0,0,32.0,11.5,0,FW: 1st Tm All-Conf.,2022
1883,EDGE,Micah Parsons,DAL,23,1.0,17,17,0,0,0,0,0,0,0,0,0,0,0,42.0,13.5,0,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1884,EDGE,Haason Reddick,PHI,28,5.0,17,17,0,0,0,0,0,0,0,0,0,0,0,35.0,16.0,0,"FW: 1st Tm All-Conf., AP: 2nd Tm, FW: 1st Tm",2022
1885,EDGE,Matt Judon,NWE,30,6.0,17,15,0,0,0,0,0,0,0,0,0,0,0,36.0,15.5,0,"FW: 1st Tm All-Conf., SN: 1st Tm",2022
1886,EDGE,Matt Milano,BUF,28,5.0,15,15,0,0,0,0,0,0,0,0,0,0,0,72.0,1.5,3,"FW: 1st Tm All-Conf., AP: 1st Tm",2022
1887,EDGE,Alex Highsmith,PIT,25,2.0,17,17,0,0,0,0,0,0,0,0,0,0,0,38.0,14.5,0,FW: 1st Tm All-Conf.,2022
1888,LB,Fred Warner,SFO,26,4.0,17,17,0,0,0,0,0,0,0,0,0,0,0,79.0,2.0,1,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 2nd Tm, SN: 1st Tm",2022
1889,LB,Roquan Smith,2TM,25,4.0,17,17,0,0,0,0,0,0,0,0,0,0,0,103.0,4.5,3,"FW: 1st Tm All-Conf., AP: 1st Tm, NFLPA: 1st Tm",2022
1890,LB,Bobby Wagner,LAR,32,10.0,17,17,0,0,0,0,0,0,0,0,0,0,0,81.0,6.0,2,"AP: 2nd Tm, PFF: 1st Tm",2022
1891,LB,T.J. Edwards,PHI,26,3.0,17,17,0,0,0,0,0,0,0,0,0,0,0,99.0,2.0,0,PFF: 1st Tm,2022
1892,LB,C.J. Mosley,NYJ,30,8.0,17,17,0,0,0,0,0,0,0,0,0,0,0,99.0,1.0,1,AP: 2nd Tm,2022
1893,LB,Lavonte David,TAM,32,10.0,17,17,0,0,0,0,0,0,0,0,0,0,0,80.0,3.0,0,PFF: 2nd Tm,2022
1894,LB,Demario Davis,NOR,33,10.0,17,17,0,0,0,0,0,0,0,0,0,0,0,54.0,6.5,1,AP: 2nd Tm,2022
1895,CB,Patrick Surtain II,DEN,22,1.0,17,17,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,2,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1896,CB,Sauce Gardner,NYJ,22,,17,17,0,0,0,0,0,0,0,0,0,0,0,51.0,0.0,2,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1897,CB,Darius Slay,PHI,31,9.0,17,17,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0,3,"FW: 1st Tm All-Conf., NFLPA: 1st Tm",2022
1898,CB,Jaire Alexander,GNB,25,4.0,16,16,0,0,0,0,0,0,0,0,0,0,0,43.0,0.0,5,"FW: 1st Tm All-Conf., AP: 2nd Tm, PFF: 2nd Tm",2022
1899,CB,James Bradberry,PHI,29,6.0,17,17,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,3,"AP: 2nd Tm, PFF: 2nd Tm",2022
1900,CB,Patrick Peterson,MIN,32,11.0,17,17,0,0,0,0,0,0,0,0,0,0,0,56.0,0.0,5,PFF: 2nd Tm,2022
1901,CB,Jalen Ramsey,LAR,28,6.0,17,17,0,0,0,0,0,0,0,0,0,0,0,64.0,2.0,4,PFF: 1st Tm,2022
1902,S,Minkah Fitzpatrick,PIT,26,4.0,15,15,0,0,0,0,0,0,0,0,0,0,0,56.0,0.0,6,"FW: 1st Tm All-Conf., AP: 1st Tm, FW: 1st Tm, NFLPA: 1st Tm, PFF: 1st Tm, SN: 1st Tm",2022
1903,S,Derwin James,LAC,26,4.0,14,14,0,0,0,0,0,0,0,0,0,0,0,64.0,4.0,2,"FW: 1st Tm All-Conf., AP: 2nd Tm, NFLPA: 1st Tm, SN: 1st Tm",2022
